Destination Port,Flow Duration,Total Fwd Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,PSH Flag Count,ACK Flag Count,Average Packet Size,Subflow Fwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Max,Active Min,Idle Mean,Idle Max,Idle Min,Attack Type
80,60171138,5,231,213,0,46.2,93.28022298,1663,0,917.8,839.199142,80.10485027,0.166192635,6685682.0,20000000.0,60000000,50,60200000,15000000.0,30000000.0,60000000,79,79973,19993.25,38592.8503,77870,50,112,112,0.083096318,0.083096318,0,1663,438.1818182,704.4320859,496224.5636,0,1,0,482.0,231,8192,946,4,20,0.0,0,0,0.0,0,0,Normal Traffic
443,366835,7,702,485,0,100.2857143,177.5093559,293,2,80.33333333,116.290441,3227.609143,35.43827606,30569.58333,54583.39788,121166,4,244467,40744.5,62635.80808,121878,65,245669,49133.8,66377.79631,121984,4,164,124,19.08214865,16.35612741,0,485,84.57142857,142.9533083,20435.64835,0,1,0,91.07692308,702,65535,31088,6,20,0.0,0,0,0.0,0,0,Normal Traffic
41644,4,2,31,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,0,1,31.0,31,61,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
2040,55,1,0,0,0,0.0,0.0,6,6,6.0,0.0,109090.9091,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,40,20,18181.81818,18181.81818,0,6,2.0,3.464101615,12.0,0,1,0,3.0,0,29200,0,0,40,0.0,0,0,0.0,0,0,Port Scanning
50046,45479,7,11601,7300,0,1657.285714,2589.00526,20,6,13.0,9.899494937,255656.4568,197.8935333,5684.875,14665.2884,41908,70,45479,7579.833333,16857.54782,41908,70,182,182.0,0.0,182,182,164,40,153.9171926,43.97634073,0,7300,1162.7,2258.94725,5102842.678,0,1,0,1291.888889,11601,8192,256,5,20,0.0,0,0,0.0,0,0,Normal Traffic
80,83483168,12,1436,359,0,119.6666667,176.759381,5792,0,1932.5,2181.008184,156.0913453,0.215612326,4910774.588,20000000.0,82500000,1,83400000,7580877.273,24900000.0,82500000,1,953368,190673.6,376261.8916,859872,15,392,200,0.14374155,0.071870775,0,5792,685.8421053,1448.555536,2098313.14,0,0,1,723.9444444,1436,251,235,4,32,2000.0,2000,2000,82500000.0,82500000,82500000,DoS
43318,53,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.84906,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,18867.92453,18867.92453,0,0,0.0,0.0,0.0,0,0,1,0.0,0,377,407,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1955974,4,24,6,6,6.0,0.0,0,0,0.0,0.0,12.27010175,2.045016958,651991.3333,1129277.785,1955969,1,1955974,651991.3333,1129277.785,1955969,1,0,0.0,0.0,0,0,80,0,2.045016958,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,41709,2,86,43,43,43.0,0.0,114,114,114.0,0.0,7528.3511951857,95.902562996,13903.0,24076.3722973375,41704,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,64,64,47.951281498,47.951281498,43,114,71.4,38.8883015829,1512.3,0,0,0,89.25,86,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
80,5058,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,395.4132068,5058.0,0.0,5058,5058,5058,5058.0,0.0,5058,5058,0,0.0,0.0,0,0,40,0,395.4132068,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,16256,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,163,2,60,30,30,30.0,0.0,132,132,132.0,0.0,1987730.06134969,24539.8773006135,54.3333333333,88.9119414552,157,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,12269.9386503067,12269.9386503067,30,132,70.8,55.8677008655,3121.2,0,0,0,88.5,60,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,61590,4,168,42,42,42.0,0.0,155,155,155.0,0.0,7761.000162,97.41841208,12318.0,16844.63403,31187,3,30355,10118.33333,17519.40525,30348,3,48,48.0,0.0,48,48,80,40,64.94560805,32.47280403,42,155,74.28571429,55.13835412,3040.238095,0,0,0,86.66666667,168,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
13722,65,1,2,2,2,2.0,0.0,6,6,6.0,0.0,123076.9231,30769.23077,65.0,0.0,65,65,0,0.0,0.0,0,0,0,0.0,0.0,0,0,24,20,15384.61538,15384.61538,2,6,3.333333333,2.309401077,5.333333333,0,1,0,5.0,2,1024,0,0,24,0.0,0,0,0.0,0,0,Port Scanning
80,100293593,9,1059,353,0,117.6666667,176.5,5792,0,1932.5,2181.008184,126.169575,0.1495609,7163828.071,26600000.0,99700000,1,100000000,12500000.0,35200000.0,99700000,1,560234,112046.8,183971.0076,423821,45,296,200,0.08973654,0.05982436,0,5792,790.875,1561.140945,2437161.05,0,0,1,843.6,1059,274,235,3,32,4.0,4,4,99700000.0,99700000,99700000,DoS
443,5254745,8,374,193,0,46.75,72.45244746,1646,0,632.6,843.0064057,673.1059262,2.473954493,437895.4167,1411624.856,4918884,3,5254745,750677.8571,1838616.518,4918884,3,209997,52499.25,60040.3455,113500,247,172,112,1.522433534,0.951520959,0,1646,252.6428571,554.9903128,308014.2473,0,1,0,272.0769231,374,8192,110,7,20,0.0,0,0,0.0,0,0,Normal Traffic
80,3875696,4,24,6,6,6.0,0.0,0,0,0.0,0.0,6.192436146,1.032072691,1291898.667,2236785.477,3874716,4,3875696,1291898.667,2236785.477,3874716,4,0,0.0,0.0,0,0,80,0,1.032072691,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,0.0,0,0,0.0,0,0,DDoS
53,206,2,76,38,38,38.0,0.0,66,66,66.0,0.0,1009708.738,19417.47573,68.66666667,35.79571669,110,48,48,48.0,0.0,48,48,48,48.0,0.0,48,48,64,64,9708.737864,9708.737864,38,66,49.2,15.33623161,235.2,0,0,0,61.5,76,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
64320,57,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,35087.7193,57.0,0.0,57,57,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,17543.85965,17543.85965,0,0,0.0,0.0,0.0,0,0,1,0.0,0,122,33304,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,95638520,8,56,20,0,7.0,5.656854249,11595,0,2901.75,5795.50069,121.9487713,0.125472456,8694410.909,25700000.0,85600000,1,95600000,13700000.0,31900000.0,85600000,1,1673,557.6666667,501.9584976,983,4,172,92,0.083648304,0.041824152,0,11595,897.6153846,3214.167532,10300000.0,0,0,1,972.4166667,56,256,229,6,20,7905.0,7905,7905,47800000.0,85600000,10000000,DDoS
80,10972765,4,24,6,6,6.0,0.0,0,0,0.0,0.0,2.187233573,0.364538929,3657588.333,6334963.416,11000000,1,11000000,3657588.333,6334963.416,11000000,1,0,0.0,0.0,0,0,80,0,0.364538929,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,191.0,191,191,11000000.0,11000000,11000000,DDoS
53,114391,1,41,41,41,41.0,0.0,143,143,143.0,0.0,1608.518153,17.48389296,114391.0,0.0,114391,114391,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,20,8.741946482,8.741946482,41,143,75.0,58.88972746,3468.0,0,0,0,112.5,41,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
80,1244066,3,26,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,9350.790071,5.626711123,207344.3333,507465.5659,1243204,6,763,381.5,321.7335854,609,154,1244021,414673.6667,717528.4294,1243204,6,72,92,2.411447624,3.215263499,0,11595,1454.125,4097.537534,16800000.0,0,1,0,1661.857143,26,8192,229,2,20,0.0,0,0,0.0,0,0,DDoS
443,116500045,23,916,565,0,39.82608696,123.8065398,2896,0,411.2222222,878.4684905,71.39911405,0.351931195,2912501.125,4562132.956,10200000,3,117000000,5295456.591,5075376.89,10200000,3,113000000,6643925.824,4971846.988,10200000,180,744,584,0.197424816,0.154506378,0,2896,198.047619,602.6207379,363151.7538,0,1,0,202.8780488,916,29200,61,4,32,94561.63636,716551,32113,10200000.0,10200000,10000000,Normal Traffic
443,60883091,14,1076,697,0,76.85714286,187.410638,1483,0,324.75,589.2130538,81.68113541,0.427047963,2435323.64,4348187.718,10100000,46,60900000,4683314.692,5208262.822,10200000,605,60800000,5527089.545,5248066.317,10200000,220,292,312,0.229948903,0.19709906,0,1483,184.1851852,425.5215837,181068.6182,0,1,0,191.2692308,1076,8192,115,13,20,130872.6667,356098,84580,10000000.0,10100000,9957594,Normal Traffic
443,5626912,6,611,517,0,101.8333333,204.3050823,152,0,41.0,74.05403433,137.7309615,1.777173697,625212.4444,1833551.885,5514358,44,5626912,1125382.4,2489059.328,5577895,44,88666,29555.33333,32152.47283,64026,378,132,92,1.066304218,0.710869479,0,517,70.45454545,154.756818,23949.67273,0,1,0,77.5,611,8192,946,5,20,112510.0,112510,112510,5514358.0,5514358,5514358,Normal Traffic
53,23684,1,55,55,55,55.0,0.0,71,71,71.0,0.0,5320.047289,84.44519507,23684.0,0.0,23684,23684,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,42.22259753,42.22259753,55,71,60.33333333,9.237604307,85.33333333,0,0,0,90.5,55,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
58515,234878,2,37,37,0,18.5,26.1629509,0,0,0.0,0.0,157.5285893,25.54517664,46975.6,104919.901,234662,1,234791,234791.0,0.0,234791,234791,234753,78251.0,135531.2436,234749,1,64,80,8.515058882,17.03011776,0,37,5.285714286,13.9846855,195.5714286,0,0,1,6.166666667,37,65,0,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,1111,2,78,39,39,39.0,0.0,80,80,80.0,0.0,214221.4221,3600.360036,370.3333333,596.8084562,1059,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,40,40,1800.180018,1800.180018,39,80,55.4,22.45662486,504.3,0,0,0,69.25,78,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,82490654,8,56,20,0,7.0,5.656854249,10135,0,2900.25,4871.82583,141.3129783,0.145471025,7499150.364,21700000.0,72400000,1,82400000,11800000.0,27000000.0,72400000,1,75991,25330.33333,32627.23636,62202,194,172,92,0.096980683,0.048490342,0,10135,897.1538462,2804.564846,7865583.974,0,0,1,971.9166667,56,256,229,6,20,988.0,988,988,41200000.0,72400000,9968244,DDoS
53,150,2,72,36,36,36.0,0.0,52,52,52.0,0.0,1173333.33333333,26666.6666666667,50.0,81.4063879557,144,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,13333.3333333333,13333.3333333333,36,52,42.4,8.7635609201,76.8,0,0,0,53.0,72,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
443,15439336,8,1196,853,0,149.5,293.2760767,2260,0,660.6666667,846.9951299,462.5846604,1.101083622,964958.5,2650323.567,9800600,27,10400000,1491129.143,3665412.806,9800600,5349,15400000,1918819.875,3711827.696,10100000,49,172,204,0.518156998,0.582926623,0,2260,396.7777778,669.267427,447918.8889,0,1,0,420.1176471,1196,8192,11,7,20,637304.0,637304,637304,9800600.0,9800600,9800600,Normal Traffic
80,85009074,9,367,361,0,40.77777778,120.0997271,5792,0,1932.5,2181.008184,140.7143901,0.176451751,6072076.714,22700000.0,84900000,1,84900000,10600000.0,30000000.0,84900000,1,148344,29668.8,59759.87315,136177,15,284,200,0.105871051,0.070580701,0,5792,747.625,1578.57716,2491905.85,0,0,1,797.4666667,367,274,235,2,20,2374.0,2374,2374,84900000.0,84900000,84900000,DoS
64861,1803184,1,6,6,6,6.0,0.0,6,6,6.0,0.0,26.61957959,4.436596598,257597.7143,671817.1242,1781072,1,0,0.0,0.0,0,0,1786027,297671.1667,726716.2395,1781072,1,20,140,0.554574575,3.882022023,6,6,6.0,0.0,0.0,0,0,1,6.75,6,229,0,0,20,0.0,0,0,0.0,0,0,Normal Traffic
80,98953138,6,364,346,0,60.66666667,139.815116,10147,0,1932.5,4065.734263,120.855187,0.121269525,8995739.818,29800000.0,98900000,28,99000000,19800000.0,44200000.0,98900000,119,99000000,19800000.0,44300000.0,98900000,187,164,200,0.060634762,0.060634762,0,10147,920.3846154,2801.276065,7847147.59,1,0,0,997.0833333,364,0,235,3,20,13993.0,13993,13993,98900000.0,98900000,98900000,DoS
443,62124725,537,7426,229,0,13.82867784,29.1547671,4380,0,2126.121884,878.1169167,24828.8584,20.26568327,49383.72417,1660413.479,58900000,0,62100000,115904.3377,2543604.767,58900000,49,62000000,85936.11512,2197569.644,59000000,1,10752,14452,8.643901442,11.62178183,0,4380,1224.195238,1238.748995,1534499.074,0,1,0,1225.167593,7426,8192,33,536,20,3073667.0,3073667,3073667,58900000.0,58900000,58900000,Normal Traffic
443,165077,10,720,469,0,72.0,147.7084214856,1157,0,259.0,505.5412940601,12206.4248805103,90.8666864554,11791.2142857143,20842.0041564683,50649,42,165077,18341.8888888889,24993.6702759141,52619,43,106195,26548.75,28446.7581911074,51426,321,332,168,60.5777909703,30.2888954851,0,1157,125.9375,300.2364554258,90141.9291666667,0,1,0,134.3333333333,720,65535,114,5,32,0.0,0,0,0.0,0,0,Normal Traffic
443,59754411,7,822,421,0,117.4285714,160.3889617,2289,0,724.5,945.3496179,86.50407415,0.217557161,4979534.25,17100000.0,59400000,11,327100,54516.66667,44130.89725,111357,379,59700000,11900000.0,26600000.0,59500000,48,152,132,0.117146163,0.100410997,0,2289,369.2142857,677.1113053,458479.7198,0,1,0,397.6153846,822,8192,0,6,20,327100.0,327100,327100,59400000.0,59400000,59400000,Normal Traffic
14206,3,1,6,6,6,6.0,0.0,6,6,6.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,333333.3333,333333.3333,6,6,6.0,0.0,0.0,0,0,1,9.0,6,913,256,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,117412736,20,1102,466,0,55.1,112.6386397,1418,0,314.75,495.5256468,52.27712265,0.30661069,3354649.6,13800000.0,58900000,1,117000000,6179617.684,18400000.0,58900000,1,117000000,7824372.267,20600000.0,59000000,3,648,520,0.170339272,0.136271418,0,1418,165.8918919,355.5826036,126438.988,0,1,0,170.5,1102,29200,357,8,32,243564.0,410461,76667,58400000.0,58900000,58000000,Normal Traffic
443,5547537,5,135,46,6,27.0,20.1246118,46,46,46.0,0.0,32.62709199,1.08156106,1109507.4,2437239.564,5469190,3,5547537,1386884.25,2721782.528,5469190,3,0,0.0,0.0,0,0,100,20,0.901300884,0.180260177,6,46,32.42857143,18.86670032,355.952381,0,0,1,37.83333333,135,256,61,4,20,77798.0,77798,77798,5469190.0,5469190,5469190,Normal Traffic
80,7132838,4,24,6,6,6.0,0.0,0,0,0.0,0.0,3.364719625,0.560786604,2377612.667,4117281.676,7131840,3,7132838,2377612.667,4117281.676,7131840,3,0,0.0,0.0,0,0,80,0,0.560786604,0.0,6,6,6.0,0.0,0.0,0,0,1,7.5,24,256,-1,3,20,998.0,998,998,7131840.0,7131840,7131840,DDoS
53,119465,1,42,42,42,42.0,0.0,133,133,133.0,0.0,1464.8641861633,16.7413049847,119465.0,0.0,119465,119465,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,8.3706524924,8.3706524924,42,133,72.3333333333,52.5388744963,2760.3333333333,0,0,0,108.5,42,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
53,95444,4,112,28,28,28.0,0.0,111,111,111.0,0.0,5825.405473,83.81878379,13634.85714,34219.51973,91167,1,95188,31729.33333,54911.78892,95136,3,4274,1424.666667,2464.131152,4270,1,80,80,41.90939189,41.90939189,28,111,64.88888889,43.74484097,1913.611111,0,0,0,73.0,112,-1,-1,3,20,0.0,0,0,0.0,0,0,Normal Traffic
80,108986314,2,12,6,6,6.0,0.0,0,0,0.0,0.0,0.110105568,0.018350928,109000000.0,0.0,109000000,109000000,109000000,109000000.0,0.0,109000000,109000000,0,0.0,0.0,0,0,40,0,0.018350928,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,1024,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
563,63,2,4,2,2,2.0,0.0,6,6,6.0,0.0,253968.254,63492.06349,21.0,11.26942767,34,14,49,49.0,0.0,49,49,48,48.0,0.0,48,48,48,40,31746.03175,31746.03175,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
58563,3,2,12,6,6,6.0,0.0,0,0,0.0,0.0,4000000.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,4380,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
53,23942,2,82,41,41,41.0,0.0,124,124,124.0,0.0,13783.30967,167.0704202,7980.666667,13816.85798,23935,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,40,40,83.53521009,83.53521009,41,124,74.2,45.46097227,2066.7,0,0,0,92.75,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,45402937,6,36,6,6,6.0,0.0,0,0,0.0,0.0,0.792900248,0.242275076,4540293.7,4963972.998,9999896,23499,45400000,9080587.4,2107797.87,10000000,5310044,40100000,10000000.0,316.3347383,10000000,10000000,120,160,0.132150041,0.110125034,0,6,3.5,3.089571903,9.545454545,0,0,1,3.818181818,36,256,328,5,20,23699.25,23924,23499,9999524.0,9999896,9999298,Normal Traffic
53,195,2,78,39,39,39.0,0.0,122,122,122.0,0.0,1651282.051,20512.82051,65.0,107.3871501,189,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,64,40,10256.41026,10256.41026,39,122,72.2,45.46097227,2066.7,0,0,0,90.25,78,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
53,30860,2,82,41,41,41.0,0.0,103,103,103.0,0.0,9332.469216,129.617628,10286.66667,17772.87625,30809,3,48,48.0,0.0,48,48,3,3.0,0.0,3,3,40,40,64.808814,64.808814,41,103,65.8,33.95879857,1153.2,0,0,0,82.25,82,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,9044768,5,30,6,6,6.0,0.0,0,0,0.0,0.0,3.316834661,0.552805777,2261192.0,4521040.099,9042752,1,9044768,2261192.0,4521040.099,9042752,1,0,0.0,0.0,0,0,100,0,0.552805777,0.0,6,6,6.0,0.0,0.0,0,0,1,7.2,30,256,-1,4,20,2016.0,2016,2016,9042752.0,9042752,9042752,DDoS
53,297,2,86,43,43,43.0,0.0,111,111,111.0,0.0,1037037.037,13468.01347,99.0,169.7409791,295,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,80,80,6734.006734,6734.006734,43,111,70.2,37.24513391,1387.2,0,0,0,87.75,86,-1,-1,1,40,0.0,0,0,0.0,0,0,Normal Traffic
53,71513,1,45,45,45,45.0,0.0,356,356,356.0,0.0,5607.3720861941,27.9669430733,71513.0,0.0,71513,71513,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,32,13.9834715366,13.9834715366,45,356,148.6666666667,179.555933718,32240.3333333333,0,0,0,223.0,45,-1,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,208,2,62,31,31,31.0,0.0,47,47,47.0,0.0,750000.0,19230.76923,69.33333333,36.08785576,111,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,64,64,9615.384615,9615.384615,31,47,37.4,8.76356092,76.8,0,0,0,46.75,62,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
1310,874,3,50,38,6,16.6666666667,18.4752086141,6,6,6.0,0.0,64073.2265446224,4576.6590389016,291.3333333333,485.6174763467,852,3,874,437.0,613.7686860699,871,3,0,0.0,0.0,0,0,60,20,3432.4942791762,1144.1647597254,6,38,12.4,14.310835056,204.8,0,0,1,15.5,50,351,0,2,20,0.0,0,0,0.0,0,0,Normal Traffic
443,167744,22,1038,517,0,47.18181818,136.3146348,4344,0,1689.735294,945.8890738,348680.1316,333.842045,3049.890909,7305.391055,24670,1,167734,7987.333333,11445.02789,29559,186,143923,4361.30303,11384.79355,52779,1,712,1096,131.152232,202.689813,0,4344,1026.122807,1094.014381,1196867.467,0,1,0,1044.446429,1038,29200,61,3,32,0.0,0,0,0.0,0,0,Normal Traffic
53,230,2,112,56,56,56.0,0.0,184,184,184.0,0.0,2086956.522,17391.30435,76.66666667,90.47283202,178,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,64,64,8695.652174,8695.652174,56,184,107.2,70.10848736,4915.2,0,0,0,134.0,112,-1,-1,1,32,0.0,0,0,0.0,0,0,Normal Traffic
443,16020973,14,3501,1653,0,250.0714286,558.1972996,1593,0,490.7272727,704.8433998,555.4593969,1.560454537,667540.5417,2229226.971,9997208,3,16000000,1232382.538,2966619.547,9997208,3,11000000,1100371.2,3141561.727,10000000,215,456,360,0.873854541,0.686599996,0,1653,342.2692308,616.3514944,379889.1646,0,1,0,355.96,3501,29200,7828,5,32,1006702.0,1006702,1006702,9997208.0,9997208,9997208,Normal Traffic
53,31969,2,66,33,33,33.0,0.0,49,49,49.0,0.0,5129.9696581063,125.1212111733,10656.3333333333,18452.1146033004,31963,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,62.5606055867,62.5606055867,33,49,39.4,8.7635609201,76.8,0,0,0,49.25,66,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
39242,53,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,37735.8490566038,53.0,0.0,53,53,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,18867.9245283019,18867.9245283019,0,0,0.0,0.0,0.0,0,0,1,0.0,0,905,229,0,32,0.0,0,0,0.0,0,0,Normal Traffic
443,5165942,3,32,31,0,10.66666667,17.61628035,0,0,0.0,0.0,6.194417204,0.774302151,1721980.667,2957117.831,5136524,4,5165942,2582971.0,3652866.963,5165938,4,0,0.0,0.0,0,0,60,32,0.580726613,0.193575538,0,31,6.6,13.6491758,186.3,0,0,1,8.25,32,16425,499,1,20,29414.0,29414,29414,5136524.0,5136524,5136524,Normal Traffic
53,245913,1,52,52,52,52.0,0.0,108,108,108.0,0.0,650.6366073,8.132957591,245913.0,0.0,245913,245913,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,4.066478795,4.066478795,52,108,70.66666667,32.33161507,1045.333333,0,0,0,106.0,52,-1,-1,0,32,0.0,0,0,0.0,0,0,Normal Traffic
49671,108,1,6,6,6,6.0,0.0,6,6,6.0,0.0,111111.1111,18518.51852,108.0,0.0,108,108,0,0.0,0.0,0,0,0,0.0,0.0,0,0,20,20,9259.259259,9259.259259,6,6,6.0,0.0,0.0,0,0,1,9.0,6,252,2049,0,20,0.0,0,0,0.0,0,0,Normal Traffic
53,225,2,84,42,42,42.0,0.0,96,96,96.0,0.0,1226666.667,17777.77778,75.0,124.7076581,219,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,40,40,8888.888889,8888.888889,42,96,63.6,29.57701811,874.8,0,0,0,79.5,84,-1,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
80,5439956,3,12,6,0,4.0,3.464101615,0,0,0.0,0.0,2.205900195,0.735300065,1813318.667,3118907.616,5414694,121,5439956,2719978.0,3810903.914,5414694,25262,0,0.0,0.0,0,0,72,32,0.551475049,0.183825016,0,6,2.4,3.286335345,10.8,0,1,0,3.0,12,8192,29200,2,20,0.0,0,0,0.0,0,0,Normal Traffic
80,165448,3,435,429,0,145.0,245.9695103,859,0,217.75,427.5093566,7893.718872,42.30936608,27574.66667,45864.3608,118306,1,141570,70785.0,67204.8427,118306,23264,142248,47416.0,81666.62553,141716,1,72,92,18.13258546,24.17678062,0,859,163.25,318.2149992,101260.7857,0,1,0,186.5714286,435,8192,31,2,20,0.0,0,0,0.0,0,0,Normal Traffic
123,68085169,2,96,48,48,48.0,0.0,48,48,48.0,0.0,2.819997406,0.058749946,22700000.0,39200000.0,67900000,85154,68000000,68000000.0,0.0,68000000,68000000,68000000,68000000.0,0.0,68000000,68000000,64,64,0.029374973,0.029374973,48,48,48.0,0.0,0.0,0,0,0,60.0,96,-1,-1,1,32,86037.0,86037,86037,67900000.0,67900000,67900000,Normal Traffic
80,439065,4,579,579,0,144.75,289.5,942,0,235.5,471.0,3464.179563,18.22053682,62723.57143,106441.6112,223444,2,439063,146354.3333,126763.6611,225382,140,225552,75184.0,128545.7252,223612,48,136,136,9.110268411,9.110268411,0,942,169.0,347.4111397,120694.5,0,1,0,190.125,579,29200,4959,1,32,0.0,0,0,0.0,0,0,Normal Traffic
5732,3,2,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,40,0,666666.6667,0.0,0,0,0.0,0.0,0.0,0,0,1,0.0,0,5114,-1,0,20,0.0,0,0,0.0,0,0,Normal Traffic
443,118000155,54,2310,580,0,42.77777778,135.2693563,2796,0,1392.230769,848.7710559,786.4820178,1.008473252,1000001.314,7597801.354,59000000,1,118000000,2226418.019,11300000.0,59000000,1,118000000,1843203.359,10300000.0,59000000,2,1736,2088,0.457626518,0.550846734,0,2796,773.375,923.0559591,852032.3036,0,1,0,779.8739496,2310,29200,127,9,32,366564.0,698187,34941,58600000.0,59000000,58300000,Normal Traffic
80,6710,2,12,6,6,6.0,0.0,0,0,0.0,0.0,1788.375559,298.0625931,6710.0,0.0,6710,6710,6710,6710.0,0.0,6710,6710,0,0.0,0.0,0,0,40,0,298.0625931,0.0,6,6,6.0,0.0,0.0,0,0,1,9.0,12,16284,-1,1,20,0.0,0,0,0.0,0,0,Normal Traffic
55644,38,1,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,52631.57895,38.0,0.0,38,38,0,0.0,0.0,0,0,0,0.0,0.0,0,0,32,32,26315.78947,26315.78947,0,0,0.0,0.0,0.0,0,0,1,0.0,0,118,244,0,32,0.0,0,0,0.0,0,0,Normal Traffic
6389,65,2,4,2,2,2.0,0.0,6,6,6.0,0.0,246153.8462,61538.46154,21.66666667,8.082903769,31,17,48,48.0,0.0,48,48,48,48.0,0.0,48,48,48,40,30769.23077,30769.23077,2,6,3.6,2.19089023,4.8,0,1,0,4.5,4,1024,0,1,24,0.0,0,0,0.0,0,0,Normal Traffic
